Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Floccia, C., Butler, J., Goslin, J., Ellis, L.","24376377900; 24376434400; 55915556900; 35169080100","Regional and foreign accent processing in English: Can listeners adapt?",2009,"Journal of Psycholinguistic Research",38,"4",,379,412,,78,10.1007/s10936-008-9097-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-67649196953&partnerID=40&md5=971b93bc6e47963ca6ce7b05fe2b7af5",Article,Final,,Scopus,2-s2.0-67649196953
"Grossman, E.","56410489500","Argument clauses in Sahidic Coptic",2009,"Zeitschrift fur Agyptische Sprache und Altertumskunde",136,"1",,19,33,,1,10.1524/zaes.2009.0004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80052426567&partnerID=40&md5=5b0401eccbdbf0e030a40af929720a1b",Article,Final,,Scopus,2-s2.0-80052426567
"Stefanović, D.","36873457500","The stela of Dedusobek",2009,"Zeitschrift fur Agyptische Sprache und Altertumskunde",136,"1",,84,86,,4,10.1524/zaes.2009.0008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78651331104&partnerID=40&md5=f227c03ab3608b0f563cfba41a5d5e90",Article,Final,,Scopus,2-s2.0-78651331104
"Ghorashi, S., Spalek, T.M., Enns, J.T., Di Lollo, V.","9844723200; 57188544618; 7005300992; 7006727274","Are spatial selection and identity extraction separable when attention is controlled endogenously?",2009,"Attention, Perception, and Psychophysics",71,"6",,1233,1240,,10,10.3758/APP.71.6.1233,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349696524&partnerID=40&md5=5ee1b8e4c4bf2bf485f099f339d3e45d",Article,Final,Open Access,Scopus,2-s2.0-70349696524
"Zychaluk, K., Foster, D.H.","20434977400; 7403219297","Model-free estimation of the psychometric function",2009,"Attention, Perception, and Psychophysics",71,"6",,1414,1425,,76,10.3758/APP.71.6.1414,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349515362&partnerID=40&md5=bc264780a35bf25dc9216adbf2985a4d",Article,Final,Open Access,Scopus,2-s2.0-70349515362
"Samuel, A.G., Kraljic, T.","7102134687; 14622735600","Perceptual learning for speech",2009,"Attention, Perception, and Psychophysics",71,"6",,1207,1218,,143,10.3758/APP.71.6.1207,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349509463&partnerID=40&md5=0266a906c16339d7d3dfc7d32dd7bde2",Review,Final,Open Access,Scopus,2-s2.0-70349509463
"Schröter, H., Frei, L.S., Ulrich, R., Miller, J.","7003703119; 35111256100; 7201561857; 55497741400","The auditory redundant signals effect: An influence of number of stimuli or number of percepts?",2009,"Attention, Perception, and Psychophysics",71,"6",,1375,1384,,17,10.3758/APP.71.6.1375,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349509451&partnerID=40&md5=b3fbb7189c0f4361558b32ee33e4ebe9",Article,Final,Open Access,Scopus,2-s2.0-70349509451
"Pfordresher, P.Q., Brown, S.","6506385361; 55712926200","Enhanced production and perception of musical pitch in tone language speakers",2009,"Attention, Perception, and Psychophysics",71,"6",,1385,1398,,102,10.3758/APP.71.6.1385,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349509450&partnerID=40&md5=7a10f599c676e730adbec7bc5013830c",Article,Final,,Scopus,2-s2.0-70349509450
"Micheyl, C., Dai, H.","7003276084; 7402206894","Likelihood ratio, optimal decision rules, and relationship between proportion correct and d' in the dual-pair AB-versus-BA identification paradigm",2009,"Attention, Perception, and Psychophysics",71,"6",,1426,1433,,7,10.3758/APP.71.6.1426,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349506356&partnerID=40&md5=ca662f5371e0ebcb1d4369dc3d03552d",Article,Final,Open Access,Scopus,2-s2.0-70349506356
"Ulrich, R., Vorberg, D.","7201561857; 6602516321","Estimating the difference limen in 2AFC tasks: Pitfalls and improved estimators",2009,"Attention, Perception, and Psychophysics",71,"6",,1219,1227,,53,10.3758/APP.71.6.1219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349504200&partnerID=40&md5=21f5e3059681df585b4351fb81fd8fbb",Article,Final,Open Access,Scopus,2-s2.0-70349504200
"Pratte, M.S., Rouder, J.N.","56142595000; 7004186708","A task-difficulty artifact in subliminal priming",2009,"Attention, Perception, and Psychophysics",71,"6",,1276,1283,,44,10.3758/APP.71.6.1276,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349504197&partnerID=40&md5=aaa9d7b4654d89c838f32b98a12f300c",Article,Final,Open Access,Scopus,2-s2.0-70349504197
"Ozkan, K., Braunstein, M.L.","35111598900; 7006357821","Predominance of ground over ceiling surfaces in binocular rivalry",2009,"Attention, Perception, and Psychophysics",71,"6",,1305,1312,,9,10.3758/APP.71.6.1305,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349504195&partnerID=40&md5=e9586a63f504e1bd8af9cc16c2b9716a",Article,Final,Open Access,Scopus,2-s2.0-70349504195
"Engmann, S., 'T Hart, B.M., Sieren, T., Onat, S., König, P., Einhäuser, W.","35111178100; 35111015600; 35070402600; 23474886100; 7102563952; 8701678900","Saliency on a natural scene background: Effects of color and luminance contrast add linearly",2009,"Attention, Perception, and Psychophysics",71,"6",,1337,1352,,21,10.3758/APP.71.6.1337,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349504191&partnerID=40&md5=4dd27e357959aa7596bbcd16389b23c7",Article,Final,Open Access,Scopus,2-s2.0-70349504191
"Hidaka, S., Kawachi, Y., Gyoba, J.","24450743700; 14322144400; 7003807517","The representation of moving 3-D objects in apparent motion perception",2009,"Attention, Perception, and Psychophysics",71,"6",,1294,1304,,3,10.3758/APP.71.6.1294,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349499038&partnerID=40&md5=d2626c565b1e283c7c1849df46806884",Article,Final,Open Access,Scopus,2-s2.0-70349499038
"Francis, A.L., Nusbaum, H.C.","7103049198; 7004683662","Effects of intelligibility on working memory demand for speech perception",2009,"Attention, Perception, and Psychophysics",71,"6",,1360,1374,,42,10.3758/APP.71.6.1360,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349495883&partnerID=40&md5=eb64d9860329994cc17cca38b3a0094b",Article,Final,Open Access,Scopus,2-s2.0-70349495883
"Zellner, D.A., Mattingly, M.C., Parker, S.","7004620062; 35111620600; 7401646850","Categorization reduces the effect of context on hedonic preference",2009,"Attention, Perception, and Psychophysics",71,"6",,1228,1232,,8,10.3758/APP.71.6.1228,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349487547&partnerID=40&md5=3958ed39d783a4af91186635b93e9671",Article,Final,Open Access,Scopus,2-s2.0-70349487547
"Martino, F., Burigana, L.","35242873200; 6508203720","Perceptual slant induced through optical contact",2009,"Attention, Perception, and Psychophysics",71,"6",,1325,1336,,1,10.3758/APP.71.6.1325,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349487544&partnerID=40&md5=36b80c69629a80bd1809586d7cb73900",Article,Final,Open Access,Scopus,2-s2.0-70349487544
"Becker, S.I., Ansorge, U., Turatto, M.","7402398864; 6603919937; 57200843031","Saccades reveal that allocentric coding of the moving object causes mislocalization in the flash-lag effect",2009,"Attention, Perception, and Psychophysics",71,"6",,1313,1324,,10,10.3758/APP.71.6.1313,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349485420&partnerID=40&md5=0dc6cec0efbd19cc9ab9e29cfd3c5bad",Article,Final,Open Access,Scopus,2-s2.0-70349485420
"Kunz, B.R., Wouters, L., Smith, D., Thompson, W.B., Creem-Regehr, S.H.","35069871700; 35112175100; 57212224955; 36985831800; 6602436425","Revisiting the effect of quality of graphics on distance judgments in virtual environments: A comparison of verbal reports and blind walking",2009,"Attention, Perception, and Psychophysics",71,"6",,1284,1293,,58,10.3758/APP.71.6.1284,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349485419&partnerID=40&md5=f3cbdf446c4d2b2ef2937ac25e7d1477",Article,Final,Open Access,Scopus,2-s2.0-70349485419
"Ell, S.W., David Ing, A.D., Todd Maddox, W.T.","7004166909; 35069276100; 7007057259","Criterial noise effects on rule-based category learning: The impact of delayed feedback",2009,"Attention, Perception, and Psychophysics",71,"6",,1263,1275,,21,10.3758/APP.71.6.1263,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349484483&partnerID=40&md5=7a9bc7ce003cdc6b32750bf90c64191a",Article,Final,Open Access,Scopus,2-s2.0-70349484483
"Poirier, F.J.A.M.","56274962300","The Anderson-Winawer illusion: It's not occlusion",2009,"Attention, Perception, and Psychophysics",71,"6",,1353,1359,,3,10.3758/APP.71.6.1353,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349484481&partnerID=40&md5=cff2e8821d8ae8c9a9f4cfcd363951b6",Article,Final,Open Access,Scopus,2-s2.0-70349484481
"Henry, M.J., Devin McAuley, J., Zaleha, M.","26532762300; 7005143221; 35112195800","Evaluation of an imputed pitch velocity model of the auditory tau effect",2009,"Attention, Perception, and Psychophysics",71,"6",,1399,1413,,13,10.3758/APP.71.6.1399,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349484474&partnerID=40&md5=91637ae164f07005463fae8ea12d715d",Article,Final,Open Access,Scopus,2-s2.0-70349484474
"Dickinson, C.A., Intraub, H.","7102025962; 6701641821","Spatial asymmetries in viewing and remembering scenes: Consequences of an attentional bias?",2009,"Attention, Perception, and Psychophysics",71,"6",,1251,1262,,63,10.3758/APP.71.6.1251,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349482351&partnerID=40&md5=932b1478456ad5df13a47943faa0761a",Article,Final,Open Access,Scopus,2-s2.0-70349482351
"Thomas, L.E., Lleras, A.","57110526000; 6602691556","Inhibitory tagging in an interrupted visual search",2009,"Attention, Perception, and Psychophysics",71,"6",,1241,1250,,15,10.3758/APP.71.6.1241,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349479245&partnerID=40&md5=d85eff42cee51367acd2af33bbed7d6d",Article,Final,Open Access,Scopus,2-s2.0-70349479245
"Noy, C.","6508366141","'I was here!': Addressivity structures and inscribing practices as indexical resources",2009,"Discourse Studies",11,"4",,421,440,,18,10.1177/1461445609105218,"https://www.scopus.com/inward/record.url?eid=2-s2.0-69649106499&partnerID=40&md5=6a8abb6a6aa10d666679d1efeca178bc",Article,Final,,Scopus,2-s2.0-69649106499
"Williams Camus, J.T.","55728535400","Metaphors of cancer in scientific popularization articles in the British press",2009,"Discourse Studies",11,"4",,465,495,,52,10.1177/1461445609105220,"https://www.scopus.com/inward/record.url?eid=2-s2.0-69649105093&partnerID=40&md5=0ca62c2e3e2bf8d579d6d60febcd7af4",Article,Final,,Scopus,2-s2.0-69649105093
"Ayoola, K.A.","8724107700","Haggling exchanges at meat stalls in some markets in Lagos, Nigeria",2009,"Discourse Studies",11,"4",,387,400,,8,10.1177/1461445609105215,"https://www.scopus.com/inward/record.url?eid=2-s2.0-69649102577&partnerID=40&md5=f6e6272e098ea641f5b02e6f3ed6f79f",Article,Final,,Scopus,2-s2.0-69649102577
"Lamerichs, J., Te Molder, H.F.M.","31367469600; 8594652400","'And then I'm really like...': 'preliminary' self-quotations in adolescent talk",2009,"Discourse Studies",11,"4",,401,419,,11,10.1177/1461445609105216,"https://www.scopus.com/inward/record.url?eid=2-s2.0-69649087403&partnerID=40&md5=3a4f78e2a5e7027db7c2a692dfe7b5d8",Article,Final,,Scopus,2-s2.0-69649087403
"Verdoolaege, A.","15124323200","The audience as actor: The participation status of the audience at the victim hearings of the South African TRC",2009,"Discourse Studies",11,"4",,441,463,,7,10.1177/1461445609105219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-69649083650&partnerID=40&md5=3ce22c2054f67c6de22375efb687cceb",Article,Final,,Scopus,2-s2.0-69649083650
"Schmutz, V.","8641308500","Social and symbolic boundaries in newspaper coverage of music, 1955-2005: Gender and genre in the US, France, Germany, and the Netherlands",2009,"Poetics",37,"4",,298,314,,46,10.1016/j.poetic.2009.06.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-69049117967&partnerID=40&md5=dcf80cd60ef27b155c7dd962ff887742",Article,Final,,Scopus,2-s2.0-69049117967
"van Venrooij, A.","27468053600","The aesthetic discourse space of popular music: 1985-86 and 2004-05",2009,"Poetics",37,"4",,315,332,,33,10.1016/j.poetic.2009.06.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-69049112757&partnerID=40&md5=e28b88dfd78d2ba4cf8eb0d59f11ed84",Article,Final,,Scopus,2-s2.0-69049112757
"Giuffre, K.","6602436215","The return of the natives: Globalization and negative ties",2009,"Poetics",37,"4",,333,347,,7,10.1016/j.poetic.2009.06.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-69049099885&partnerID=40&md5=3559cb51cedf5becb163be989f2ccda7",Article,Final,,Scopus,2-s2.0-69049099885
"Jamerson, H.","33367846900","Intoxicators, educators, and gatekeepers: The enactment of symbolic boundaries in Napa Valley wineries",2009,"Poetics",37,"4",,383,398,,7,10.1016/j.poetic.2009.06.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-69049098739&partnerID=40&md5=7f9bf4550d135fcb2a9bd5cc0db4cf85",Article,Final,,Scopus,2-s2.0-69049098739
"Scardaville, M.C.","8236814100","High art, no art: The economic and aesthetic legitimacy of U.S. soap operas",2009,"Poetics",37,"4",,366,382,,17,10.1016/j.poetic.2009.06.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-69049092591&partnerID=40&md5=6ff5058456852b061468022482346227",Article,Final,,Scopus,2-s2.0-69049092591
"Berghman, M., van Eijck, K.","27867569700; 6603055351","Visual arts appreciation patterns: Crossing horizontal and vertical boundaries within the cultural hierarchy",2009,"Poetics",37,"4",,348,365,,33,10.1016/j.poetic.2009.06.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-69049091798&partnerID=40&md5=36930b5ed9ab7c348e8077eefa528333",Article,Final,,Scopus,2-s2.0-69049091798
"Yang, J., McCandliss, B.D., Shu, H., Zevin, J.D.","57142903900; 6602970048; 7203086826; 6602212331","Simulating language-specific and language-general effects in a statistical learning model of Chinese reading",2009,"Journal of Memory and Language",61,"2",,238,257,,71,10.1016/j.jml.2009.05.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-67349240888&partnerID=40&md5=9db54158df3410f4d6163a737bfbe3a2",Article,Final,,Scopus,2-s2.0-67349240888
"Wagers, M.W., Lau, E.F., Phillips, C.","24172869100; 13610237300; 7403136138","Agreement attraction in comprehension: Representations and processes",2009,"Journal of Memory and Language",61,"2",,206,237,,200,10.1016/j.jml.2009.04.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-67349204624&partnerID=40&md5=0f2aa5d70e3b8eec359efb30e4528e0d",Article,Final,,Scopus,2-s2.0-67349204624
"Chan, J.C.K.","8926464800","When does retrieval induce forgetting and when does it induce facilitation? Implications for retrieval inhibition, testing effect, and text processing",2009,"Journal of Memory and Language",61,"2",,153,170,,117,10.1016/j.jml.2009.04.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-67349158631&partnerID=40&md5=39c904b866a90138aecbb101e0d74c53",Article,Final,,Scopus,2-s2.0-67349158631
"Brown-Schmidt, S.","55933418700","Partner-specific interpretation of maintained referential precedents during interactive dialog",2009,"Journal of Memory and Language",61,"2",,171,190,,96,10.1016/j.jml.2009.04.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-67349142970&partnerID=40&md5=0d893eb914dad3c5008fd8504681f058",Article,Final,,Scopus,2-s2.0-67349142970
"Ferretti, T.R., Rohde, H., Kehler, A., Crutchley, M.","6602547539; 55539589400; 6602557509; 26631818200","Verb aspect, event structure, and coreferential processing",2009,"Journal of Memory and Language",61,"2",,191,205,,32,10.1016/j.jml.2009.04.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-67349105308&partnerID=40&md5=813f1347ce6eed899d03ef13c92d2468",Article,Final,,Scopus,2-s2.0-67349105308
"Grataloup, C., Hoen, M., Veuillet, E., Collet, L., Pellegrino, F., Meunier, F.","22034378500; 36922303700; 55971296900; 7102843194; 7005311988; 7101758783","Speech restoration: An interactive process",2009,"Journal of Speech, Language, and Hearing Research",52,"4",,827,838,,12,10.1044/1092-4388(2008/06-0235),"https://www.scopus.com/inward/record.url?eid=2-s2.0-68149158620&partnerID=40&md5=4104760e18aaad5ce1c28a9e8e08e825",Article,Final,,Scopus,2-s2.0-68149158620
"Howell, P., Anderson, A.J., Bartrip, J., Bailey, E.","7202916615; 35075756600; 6508281993; 35075675500","Comparison of acoustic and kinematic approaches to measuring utterance-level speech variability",2009,"Journal of Speech, Language, and Hearing Research",52,"4",,1088,1096,,9,10.1044/1092-4388(2009/07-0167),"https://www.scopus.com/inward/record.url?eid=2-s2.0-68149153227&partnerID=40&md5=e56abffd20cc2ca70ee3355703577046",Article,Final,,Scopus,2-s2.0-68149153227
"Rispoli, M., Hadley, P.A., Holt, J.K.","7004236872; 7005833884; 36150629300","The growth of tense productivity",2009,"Journal of Speech, Language, and Hearing Research",52,"4",,930,944,,44,10.1044/1092-4388(2009/08-0079),"https://www.scopus.com/inward/record.url?eid=2-s2.0-68149141613&partnerID=40&md5=7da4e75c71f87976692d29eb5df06908",Article,Final,,Scopus,2-s2.0-68149141613
"Drgas, S., Blaszak, M.A.","23570498300; 23570811500","Perceptual consequences of changes in vocoded speech parameters in various reverberation conditions",2009,"Journal of Speech, Language, and Hearing Research",52,"4",,945,955,,4,10.1044/1092-4388(2009/08-0068),"https://www.scopus.com/inward/record.url?eid=2-s2.0-68149131782&partnerID=40&md5=1d49481cbfabdd9077a02480a94108d8",Article,Final,,Scopus,2-s2.0-68149131782
"Nippold, M.A.","7003618111","School-age children talk about chess: Does knowledge drive syntactic complexity?",2009,"Journal of Speech, Language, and Hearing Research",52,"4",,856,871,,31,10.1044/1092-4388(2009/08-0094),"https://www.scopus.com/inward/record.url?eid=2-s2.0-68149131739&partnerID=40&md5=0d63133fd0a04a96d7457b3f81fa18aa",Article,Final,,Scopus,2-s2.0-68149131739
